.aaa,generic,"American Automobile Association, Inc.",156.154.158.2,AS19905
.vi,country-code,"Virgin Islands Public Telecommunications System, Inc.",198.6.1.202,AS701
.viajes,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.video,generic,"Dog Beach, LLC",37.209.192.7,AS12008
.vig,generic,VIENNA INSURANCE GROUP AG Wiener Versicherung Gruppe,,AS12041
.viking,generic,Viking River Cruises (Bermuda) Ltd.,65.22.192.17,AS12041
.villas,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.vin,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.vip,generic,"Registry Services, LLC",156.154.101.3,
.virgin,generic,Virgin Enterprises Limited,213.248.219.40,AS43519
.visa,generic,Visa Worldwide Pte. Limited,192.42.175.30,AS27544
.vision,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.viva,generic,Saudi Telecom Company,,AS201303
.vivo,generic,Telefonica Brasil S.A.,156.154.174.57,AS397213
.vlaanderen,generic,DNS.be vzw,194.0.25.19,AS1921
.vn,country-code,Viet Nam Internet Network Information Center (VNNIC),194.0.1.18,AS42909
.vodka,generic,"Registry Services, LLC",156.154.101.3,AS397213
.volkswagen,generic,Volkswagen Group of America Inc.,65.22.210.25,AS12041
.volvo,generic,Volvo Holding Sverige Aktiebolag,192.42.175.30,AS27544
.vote,generic,Monolith Registry LLC,65.22.170.9,AS12041
.voting,generic,Valuetainment Corp.,37.209.196.10,AS12008
.voto,generic,Monolith Registry LLC,65.22.171.1,AS207266
.voyage,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.vu,country-code,Telecommunications Radiocommunications and Broadcasting Regulator (TRBR),37.209.198.6,AS12008
.vuelos,generic,Travel Reservations SRL,,
.wales,generic,Nominet UK,156.154.100.3,AS397220
.walmart,generic,"Wal-Mart Stores, Inc.",192.42.175.30,AS27544
.walter,generic,Sandvik AB,37.209.196.9,AS12008
.wang,generic,Zodiac Wang Limited,2401:8d00:1:0:0:0:0:1,AS38345
.wanggou,generic,"Amazon Registry Services, Inc.",103.49.82.86,AS43519
.watch,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.watches,generic,Afilias Limited,65.22.207.1,AS207266
.weather,generic,International Business Machines Corporation,156.154.159.178,AS19905
.weatherchannel,generic,International Business Machines Corporation,156.154.156.179,AS19905
.webcam,generic,dot Webcam Limited,,AS397213
.weber,generic,Saint-Gobain Weber SA,192.42.175.30,AS27544
.website,generic,Radix FZC,185.24.64.52,AS60890
.wed,generic,Emergency Back-End Registry Operator Program - ICANN,43.230.49.153,AS43519
.wedding,generic,"Registry Services, LLC",43.230.49.34,AS43519
.weibo,generic,Sina Corporation,65.22.59.41,AS207266
.weir,generic,Weir Group IP Limited,192.42.175.30,AS27544
.wf,country-code,Association Française pour le Nommage Internet en Coopération (A.F.N.I.C.),194.0.9.1,AS2484
.whoswho,generic,Who's Who Registry,,AS8561
.wien,generic,punkt.wien GmbH,193.56.204.153,AS199216
.wiki,generic,"Top Level Design, LLC",185.24.64.30,AS60890
.williamhill,generic,William Hill Organization Limited,156.154.156.181,AS19905
.win,generic,First Registry Limited,156.154.144.182,AS19905
.windows,generic,Microsoft Corporation,192.42.175.30,AS27544
.wine,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.winners,generic,"The TJX Companies, Inc.",156.154.156.183,AS19905
.wme,generic,"William Morris Endeavor Entertainment, LLC",194.169.218.31,AS199330
.wolterskluwer,generic,Wolters Kluwer N.V.,65.22.204.25,AS12041
.woodside,generic,Woodside Petroleum Limited,37.209.198.9,AS12008
.work,generic,"Registry Services, LLC",156.154.101.3,AS397213
.works,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.world,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.wow,generic,"Amazon Registry Services, Inc.",213.248.222.87,AS43519
.ws,country-code,Government of Samoa Ministry of Foreign Affairs & Trade,64.70.19.80,AS3561
.wtc,generic,"World Trade Centers Association, Inc.",37.209.198.9,AS12008
.wtf,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.xbox,generic,Microsoft Corporation,192.42.175.30,AS27544
.xerox,generic,Xerox DNHC LLC,37.209.198.9,AS12008
.xfinity,generic,"Comcast IP Holdings I, LLC",156.154.102.3,AS397220
.xihuan,generic,QIHOO 360 TECHNOLOGY CO. LTD.,103.61.63.1,AS63582
.xin,generic,Elegant Leader Limited,65.22.130.17,AS12041
.测试,test,Internet Assigned Numbers Authority," class=""subsection"">
<ul>
<li><a href=""/domains/root"">Root Zone Registry</a></li>
<li><a href=""/domains/int"">.INT Registry</a></li>
<li><a href=""/domains/arpa"">.ARPA Registry</a></li>
<li><a href=""/domains/idn-tables"">IDN Repository</a></li>
</ul>
",
.कॉम,generic,VeriSign Sarl,,AS27544
.परीक्षा,test,Internet Assigned Numbers Authority,,
.セール,generic,"Amazon Registry Services, Inc.",,AS397213
.佛山,generic,"Guangzhou YU Wei Information Technology Co., Ltd.",42.83.133.1,AS24151
.ಭಾರತ,country-code,National Internet eXchange of India,156.154.101.20,AS397213
.慈善,generic,Excellent First Limited,2401:8d00:1:0:0:0:0:1,AS38345
.集团,generic,Eagle Horizon Limited,2401:8d00:1:0:0:0:0:1,AS38345
.在线,generic,TLD REGISTRY LIMITED,103.61.62.1,AS63582
.한국,country-code,KISA (Korea Internet & Security Agency),210.101.60.1,AS131098
.ଭାରତ,country-code,National Internet eXchange of India,156.154.101.20,AS397213
.大众汽车,generic,"Volkswagen (China) Investment Co., Ltd.",65.22.209.1,AS12041
.点看,generic,VeriSign Sarl,192.42.175.30,AS27544
.คอม,generic,VeriSign Sarl,192.42.175.30,AS27544
.ভাৰত,country-code,National Internet eXchange of India,156.154.101.20,AS397213
.ভারত,country-code,National Internet Exchange of India,156.154.101.20,AS397213
.八卦,generic,Zodiac Gemini Ltd,,AS38345
‏.ישראל‎,country-code,The Israel Internet Association (RA),128.139.35.5,AS378
‏.موقع‎,generic,Suhub Electronic Establishment,65.22.247.33,AS207266
.বাংলা,country-code,Posts and Telecommunications Division,180.211.212.213,AS17494
.公益,generic,China Organizational Name Administration Center,111.235.161.1,AS58448
.公司,generic,Computer Network Information Center of Chinese Academy of Sciences （China Internet Network Information Center）,125.208.40.1,AS24151
.香格里拉,generic,Shangri‐La International Hotel Management Limited,192.42.175.30,AS27544
.网站,generic,Global Website TLD Asia Limited,65.22.19.9,AS207266
.移动,generic,Afilias Limited,65.22.24.9,AS12041
.我爱你,generic,Tycoon Treasure Limited,2401:8d00:1:0:0:0:0:1,AS38345
.москва,generic,Foundation for Assistance for Internet Technologies and Infrastructure Development (FAITID),31.177.70.1,AS43489
.испытание,test,Internet Assigned Numbers Authority," class=""subsection"">
<ul>
<li><a href=""/domains/root"">Root Zone Registry</a></li>
<li><a href=""/domains/int"">.INT Registry</a></li>
<li><a href=""/domains/arpa"">.ARPA Registry</a></li>
<li><a href=""/domains/idn-tables"">IDN Repository</a></li>
</ul>
",
.қаз,country-code,Association of IT Companies of Kazakhstan,194.0.21.5,AS51833
.католик,generic,Pontificium Consilium de Comunicationibus Socialibus (PCCS) (Pontifical Council for Social Communication),37.209.194.9,AS12008
.онлайн,generic,CORE Association,195.253.65.11,AS8391
.сайт,generic,CORE Association,195.253.65.11,AS8391
.联通,generic,China United Network Communications Corporation Limited,203.99.27.1,AS38345
.срб,country-code,Serbian National Internet Domain Registry (RNIDS),91.199.17.59,AS47267
.бг,country-code,Imena.BG AD,194.0.32.1,AS197997
.бел,country-code,"Reliable Software, Ltd.",37.48.67.249,AS60781
‏.קום‎,generic,VeriSign Sarl,192.42.175.30,AS27544
.时尚,generic,RISE VICTORY LIMITED,2401:8d00:1:0:0:0:0:1,AS38345
.微博,generic,Sina Corporation,65.22.115.1,AS207266
.테스트,test,Internet Assigned Numbers Authority," class=""subsection"">
<ul>
<li><a href=""/domains/root"">Root Zone Registry</a></li>
<li><a href=""/domains/int"">.INT Registry</a></li>
<li><a href=""/domains/arpa"">.ARPA Registry</a></li>
<li><a href=""/domains/idn-tables"">IDN Repository</a></li>
</ul>
",
.淡马锡,generic,Temasek Holdings (Private) Limited,65.22.140.1,AS12041
.ファッション,generic,"Amazon Registry Services, Inc.",156.154.156.194,AS19905
.орг,generic,Public Interest Registry,65.22.184.25,AS12041
.नेट,generic,VeriSign Sarl,192.42.175.30,AS27544
.ストア,generic,"Amazon Registry Services, Inc.",156.154.145.193,AS19905
.アマゾン,generic,"Amazon Registry Services, Inc.",213.248.222.92,AS43519
.삼성,generic,"SAMSUNG SDS CO., LTD",212.18.249.113,AS201303
.சிங்கப்பூர்,country-code,Singapore Network Information Centre (SGNIC) Pte Ltd,120.29.253.11,AS12008
.商标,generic,Internet DotTrademark Organisation Limited,2401:8d00:1:0:0:0:0:1,AS38345
.商店,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.商城,generic,Zodiac Aquarius Limited,2401:8d00:1:0:0:0:0:1,AS38345
.дети,generic,The Foundation for Network Initiatives “The Smart Internet”,194.190.124.17,AS42385
.мкд,country-code,Macedonian Academic Research Network Skopje,194.149.137.168,AS5379
‏.טעסט‎,test,Internet Assigned Numbers Authority," class=""subsection"">
<ul>
<li><a href=""/domains/root"">Root Zone Registry</a></li>
<li><a href=""/domains/int"">.INT Registry</a></li>
<li><a href=""/domains/arpa"">.ARPA Registry</a></li>
<li><a href=""/domains/idn-tables"">IDN Repository</a></li>
</ul>
",
.ею,country-code,EURid vzw/asbl,193.2.221.60,AS2107
.ポイント,generic,"Amazon Registry Services, Inc.",156.154.170.66,AS397213
.新闻,generic,"Guangzhou YU Wei Information and Technology Co.,Ltd",2401:8d00:1:0:0:0:0:1,AS38345
.家電,generic,"Amazon Registry Services, Inc.",156.154.171.67,AS397220
‏.كوم‎,generic,VeriSign Sarl,192.42.175.30,AS27544
.中文网,generic,TLD REGISTRY LIMITED,103.61.62.1,AS63582
.中信,generic,CITIC Group Corporation,2401:8d00:1:0:0:0:0:1,AS38345
.中国,country-code,China Internet Network Information Center (CNNIC),125.208.32.1,AS24151
.中國,country-code,China Internet Network Information Center (CNNIC),125.208.32.1,AS24151
.娱乐,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.谷歌,generic,Charleston Road Registry Inc.,216.239.32.105,AS15169
.భారత్,country-code,National Internet Exchange of India,156.154.101.20,AS397213
.ලංකා,country-code,LK Domain Registry,192.248.8.17,AS38229
.電訊盈科,generic,PCCW Enterprises Limited,65.22.175.33,AS207266
.购物,generic,"Nawang Heli(Xiamen) Network Service Co., LTD.",156.154.170.68,AS397213
.測試,test,Internet Assigned Numbers Authority," class=""subsection"">
<ul>
<li><a href=""/domains/root"">Root Zone Registry</a></li>
<li><a href=""/domains/int"">.INT Registry</a></li>
<li><a href=""/domains/arpa"">.ARPA Registry</a></li>
<li><a href=""/domains/idn-tables"">IDN Repository</a></li>
</ul>
",
.クラウド,generic,"Amazon Registry Services, Inc.",156.154.172.69,AS397213
.ભારત,country-code,National Internet Exchange of India,156.154.101.20,AS397213
.通販,generic,"Amazon Registry Services, Inc.",156.154.170.70,AS397213
.भारतम्,country-code,National Internet eXchange of India,156.154.101.20,AS397213
.भारत,country-code,National Internet Exchange of India,156.154.101.20,AS397213
.भारोत,country-code,National Internet eXchange of India,156.154.101.20,AS397213
‏.آزمایشی‎,test,Internet Assigned Numbers Authority," class=""subsection"">
<ul>
<li><a href=""/domains/root"">Root Zone Registry</a></li>
<li><a href=""/domains/int"">.INT Registry</a></li>
<li><a href=""/domains/arpa"">.ARPA Registry</a></li>
<li><a href=""/domains/idn-tables"">IDN Repository</a></li>
</ul>
",
.பரிட்சை,test,Internet Assigned Numbers Authority," class=""subsection"">
<ul>
<li><a href=""/domains/root"">Root Zone Registry</a></li>
<li><a href=""/domains/int"">.INT Registry</a></li>
<li><a href=""/domains/arpa"">.ARPA Registry</a></li>
<li><a href=""/domains/idn-tables"">IDN Repository</a></li>
</ul>
",
.网店,generic,Zodiac Taurus Ltd.,2401:8d00:1:0:0:0:0:1,AS38345
.संगठन,generic,Public Interest Registry,65.22.186.1,AS12041
.餐厅,generic,Internet DotTrademark Organisation Limited,2401:8d00:1:0:0:0:0:1,AS38345
.网络,generic,Computer Network Information Center of Chinese Academy of Sciences （China Internet Network Information Center）,125.208.40.1,AS24151
.ком,generic,VeriSign Sarl,192.42.175.30,AS27544
.укр,country-code,"Ukrainian Network Information Centre (UANIC), Inc.",173.208.218.43,AS32097
.香港,country-code,Hong Kong Internet Registration Corporation Ltd.,,AS8674
.亚马逊,generic,"Amazon Registry Services, Inc.",103.49.82.91,AS43519
.诺基亚,generic,Nokia Corporation,65.22.247.1,AS207266
.食品,generic,"Amazon Registry Services, Inc.",156.154.172.72,AS397213
.δοκιμή,test,Internet Assigned Numbers Authority," class=""subsection"">
<ul>
<li><a href=""/domains/root"">Root Zone Registry</a></li>
<li><a href=""/domains/int"">.INT Registry</a></li>
<li><a href=""/domains/arpa"">.ARPA Registry</a></li>
<li><a href=""/domains/idn-tables"">IDN Repository</a></li>
</ul>
",
.飞利浦,generic,Koninklijke Philips N.V.,37.209.192.9,AS12008
‏.إختبار‎,test,Internet Assigned Numbers Authority," class=""subsection"">
<ul>
<li><a href=""/domains/root"">Root Zone Registry</a></li>
<li><a href=""/domains/int"">.INT Registry</a></li>
<li><a href=""/domains/arpa"">.ARPA Registry</a></li>
<li><a href=""/domains/idn-tables"">IDN Repository</a></li>
</ul>
",
.台湾,country-code,Taiwan Network Information Center (TWNIC),60.199.165.186,AS9924
.台灣,country-code,Taiwan Network Information Center (TWNIC),60.199.165.186,AS9924
.手机,generic,"Beijing RITT-Net Technology Development Co., Ltd",65.22.218.1,AS12041
.мон,country-code,"Datacom Co.,Ltd",218.100.84.27,AS56301
‏.الجزائر‎,country-code,CERIST,193.194.64.243,AS3208
‏.عمان‎,country-code,Telecommunications Regulatory Authority (TRA),37.209.198.6,AS12008
‏.ارامكو‎,generic,Aramco Services Company,156.154.159.15,AS19905
‏.ایران‎,country-code,Institute for Research in Fundamental Sciences (IPM),193.189.122.83,AS35285
‏.العليان‎,generic,Crescent Holding GmbH,37.209.198.9,AS12008
‏.اتصالات‎,generic,Emirates Telecommunications Corporation (trading as Etisalat),212.18.248.23,AS201304
‏.امارات‎,country-code,Telecommunications and Digital Government Regulatory Authority (TDRA),79.98.120.73,AS47201
‏.بازار‎,generic,CORE Association,195.253.65.11,AS8391
‏.موريتانيا‎,country-code,Université de Nouakchott Al Aasriya,194.0.9.1,AS2484
‏.پاکستان‎,country-code,National Telecommunication Corporation,175.107.198.150,AS24440
‏.الاردن‎,country-code,Ministry of Digital Economy and Entrepreneurship (MoDEE),193.188.66.103,AS8934
‏.بارت‎,country-code,National Internet eXchange of India,,AS397213
‏.بھارت‎,country-code,National Internet Exchange of India,156.154.101.20,AS397213
‏.المغرب‎,country-code,Agence Nationale de Réglementation des Télécommunications (ANRT),194.0.9.1,AS2484
‏.ابوظبي‎,generic,Abu Dhabi Systems and Information Centre,37.209.194.10,AS12008
‏.البحرين‎,country-code,Telecommunications Regulatory Authority (TRA),212.18.248.115,AS201304
‏.السعودية‎,country-code,Communications and Information Technology Commission,212.138.118.118,AS8895
‏.ڀارت‎,country-code,National Internet eXchange of India,156.154.101.20,AS397213
‏.كاثوليك‎,generic,Pontificium Consilium de Comunicationibus Socialibus (PCCS) (Pontifical Council for Social Communication),37.209.198.9,AS12008
‏.سودان‎,country-code,Sudan Internet Society,196.29.166.134,AS33788
‏.همراه‎,generic,Asia Green IT System Bilgisayar San. ve Tic. Ltd. Sti.,72.42.113.9,AS187
‏.عراق‎,country-code,Communications and Media Commission (CMC),194.117.58.42,AS42
‏.مليسيا‎,country-code,MYNIC Berhad,103.44.108.53,AS133874
.澳門,country-code,Macao Post and Telecommunications Bureau (CTT),202.175.87.48,AS4609
.닷컴,generic,VeriSign Sarl,,AS27544
.政府,generic,"Net-Chinese Co., Ltd.",203.73.24.25,AS4780
‏.شبكة‎,generic,International Domain Registry Pty. Ltd.,37.209.196.3,AS12008
‏.بيتك‎,generic,Kuwait Finance House,212.18.248.22,AS201304
‏.عرب‎,generic,League of Arab States,37.209.194.10,AS12008
.გე,country-code,Information Technologies Development Center (ITDC),204.61.216.88,AS42
.机构,generic,Public Interest Registry,65.22.185.17,AS12041
.组织机构,generic,Public Interest Registry,65.22.186.9,AS12041
.健康,generic,Stable Tone Limited,103.61.62.1,AS63582
.ไทย,country-code,Thai Network Information Center Foundation,202.28.0.1,AS4621
‏.سورية‎,country-code,National Agency for Network Services (NANS),82.137.200.85,AS29256
.招聘,generic,Dot Trademark TLD Holding Company Limited,203.99.27.1,AS38345
.рус,generic,Rusnames Limited,72.0.49.2,AS42
.рф,country-code,Coordination Center for TLD RU,193.232.142.17,AS42385
‏.تونس‎,country-code,Agence Tunisienne d'Internet,192.93.0.4,AS2486
.大拿,generic,VeriSign Sarl,192.42.175.30,AS27544
.ລາວ,country-code,Lao National Internet Center (LANIC),212.18.249.17,AS201303
.みんな,generic,Charleston Road Registry Inc.,216.239.32.105,AS15169
.グーグル,generic,Charleston Road Registry Inc.,,
.ευ,country-code,EURid vzw/asbl,193.2.221.60,AS2107
.ελ,country-code,ICS-FORTH GR,139.91.1.1,AS8522
.世界,generic,Stable Tone Limited,103.61.62.1,AS63582
.書籍,generic,"Amazon Registry Services, Inc.",156.154.170.76,AS397213
.ഭാരതം,country-code,National Internet eXchange of India,156.154.101.20,AS397213
.ਭਾਰਤ,country-code,National Internet Exchange of India,156.154.101.20,AS397213
.网址,generic,"KNET Co., Ltd",2401:8d00:1:0:0:0:0:1,AS38345
.닷넷,generic,VeriSign Sarl,192.42.175.30,AS27544
.コム,generic,VeriSign Sarl,192.42.175.30,AS27544
.天主教,generic,Pontificium Consilium de Comunicationibus Socialibus (PCCS) (Pontifical Council for Social Communication),37.209.194.9,AS12008
.游戏,generic,"Binky Moon, LLC",,
.vermögensberater,generic,Deutsche Vermögensberatung Aktiengesellschaft DVAG,212.18.248.105,AS201304
.vermögensberatung,generic,Deutsche Vermögensberatung Aktiengesellschaft DVAG,,AS199330
.企业,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.信息,generic,"Beijing Tele-info Network Technology Co., Ltd.",103.61.63.1,AS63582
.嘉里大酒店,generic,Kerry Trading Co. Limited,192.42.175.30,AS27544
.嘉里,generic,Kerry Trading Co. Limited,192.42.175.30,AS27544
‏.مصر‎,country-code,National Telecommunication Regulatory Authority - NTRA,81.21.97.155,AS31065
‏.قطر‎,country-code,Communications Regulatory Authority,178.23.17.104,AS42298
.广东,generic,"Guangzhou YU Wei Information Technology Co., Ltd.",42.83.133.1,AS24151
.இலங்கை,country-code,LK Domain Registry,192.248.8.17,AS38229
.இந்தியா,country-code,National Internet Exchange of India,156.154.101.20,AS397213
.հայ,country-code,"""Internet Society"" Non-governmental Organization",194.0.1.26,AS42909
.新加坡,country-code,Singapore Network Information Centre (SGNIC) Pte Ltd,120.29.253.11,AS12008
‏.فلسطين‎,country-code,Ministry of Telecom & Information Technology (MTIT),,
.テスト,test,Internet Assigned Numbers Authority," class=""subsection"">
<ul>
<li><a href=""/domains/root"">Root Zone Registry</a></li>
<li><a href=""/domains/int"">.INT Registry</a></li>
<li><a href=""/domains/arpa"">.ARPA Registry</a></li>
<li><a href=""/domains/idn-tables"">IDN Repository</a></li>
</ul>
",
.政务,generic,China Organizational Name Administration Center,111.235.161.1,AS58448
.xxx,sponsored,ICM Registry LLC,37.209.192.10,AS12008
.xyz,generic,XYZ.COM LLC,212.18.248.42,AS201304
.yachts,generic,XYZ.COM LLC,212.18.249.133,AS201303
.yahoo,generic,OATH INC,192.42.174.30,AS20172
.yamaxun,generic,"Amazon Registry Services, Inc.",,AS43519
.yandex,generic,Yandex Europe B.V.,64.96.1.1,AS62831
.ye,country-code,TeleYemen,195.94.0.34,AS12486
.yodobashi,generic,"YODOBASHI CAMERA CO.,LTD.",37.209.192.4,AS12008
.yoga,generic,"Registry Services, LLC",213.248.221.36,AS43519
.yokohama,generic,"GMO Registry, Inc.",37.209.192.4,AS12008
.you,generic,"Amazon Registry Services, Inc.",213.248.222.89,AS43519
.youtube,generic,Charleston Road Registry Inc.,216.239.32.105,AS15169
.yt,country-code,Association Française pour le Nommage Internet en Coopération (A.F.N.I.C.),194.0.9.1,AS2484
.yun,generic,QIHOO 360 TECHNOLOGY CO. LTD.,103.61.63.1,AS63582
.za,country-code,ZA Domain Name Authority,196.4.160.27,AS3741
.zappos,generic,"Amazon Registry Services, Inc.",103.49.82.52,AS43519
.zara,generic,"Industria de Diseño Textil, S.A. (INDITEX, S.A.)",65.22.233.33,AS12041
.zero,generic,"Amazon Registry Services, Inc.",156.154.156.188,
.zip,generic,Charleston Road Registry Inc.,216.239.32.105,AS15169
.zm,country-code,Zambia Information and Communications Technology Authority (ZICTA),204.61.216.73,AS42
.zone,generic,"Binky Moon, LLC",37.209.192.7,AS12008
.zuerich,generic,Kanton Zürich (Canton of Zurich),212.18.248.107,AS201304
.zw,country-code,Postal and Telecommunications Regulatory Authority of Zimbabwe (POTRAZ),,AS30844
